review_id,review_date,card_id,jlpt_level,review_stage,response_seconds,is_correct
4407,2026-03-07,28435,N4,young,21,1
4408,2026-03-07,70168,N4,young,11,1
4409,2026-03-07,88598,N2,mature,28,0
4410,2026-03-07,46470,N3,new,21,0
4411,2026-03-07,84393,N2,young,27,0
4412,2026-03-07,98339,N2,young,14,1
4413,2026-03-07,81608,N5,young,19,1
4414,2026-03-07,11755,N3,mature,25,0
4415,2026-03-07,31077,N3,young,13,1
4416,2026-03-07,76053,N4,mature,20,1
4417,2026-03-07,23800,N4,learning,4,1
4418,2026-03-07,58344,N2,young,14,1
4419,2026-03-07,10060,N3,mature,3,0
4420,2026-03-07,35343,N4,mature,8,1
4421,2026-03-07,55666,N2,new,14,0
4422,2026-03-07,92518,N5,mature,13,1
4423,2026-03-07,84311,N2,mature,11,0
4424,2026-03-07,68069,N4,young,8,1
4425,2026-03-07,76117,N2,learning,8,0
4426,2026-03-07,29485,N2,young,13,0
4427,2026-03-07,23298,N2,learning,23,1
4428,2026-03-07,57704,N2,mature,15,1
4429,2026-03-07,62690,N2,mature,11,1
4430,2026-03-07,54605,N4,young,18,1
4431,2026-03-07,65368,N3,learning,20,0
4432,2026-03-07,39553,N3,young,21,0
4433,2026-03-07,94225,N4,mature,15,1
4434,2026-03-07,65455,N4,learning,21,0
4435,2026-03-07,55175,N3,young,15,1
4436,2026-03-07,88445,N3,mature,26,1
4437,2026-03-07,75502,N3,learning,25,1
4438,2026-03-07,17313,N3,young,5,1
4439,2026-03-07,65705,N3,young,17,1
4440,2026-03-07,47061,N3,young,25,0
4441,2026-03-07,81779,N5,young,28,1
4442,2026-03-07,96929,N2,young,23,1
4443,2026-03-07,80797,N4,mature,22,1
4444,2026-03-07,24299,N5,mature,18,1
4445,2026-03-07,74750,N3,young,14,1
4446,2026-03-07,69219,N3,mature,14,1
4447,2026-03-07,59261,N2,new,8,0
4448,2026-03-07,66497,N2,learning,14,1
4449,2026-03-07,92230,N3,mature,6,1
4450,2026-03-07,54122,N4,young,15,1
4451,2026-03-07,59527,N4,young,23,1
4452,2026-03-07,30809,N5,young,17,1
4453,2026-03-07,97329,N2,mature,8,1
4454,2026-03-07,43927,N3,young,16,1
4455,2026-03-07,71549,N3,mature,22,1
4456,2026-03-07,30682,N4,mature,14,1
4457,2026-03-07,26669,N3,mature,28,1
4458,2026-03-07,43446,N2,young,28,0
4459,2026-03-07,44414,N3,learning,21,0
4460,2026-03-07,34099,N3,learning,15,1
4461,2026-03-07,13380,N2,young,20,1
4462,2026-03-07,72694,N2,mature,18,1
4463,2026-03-07,78075,N2,learning,22,0
4464,2026-03-07,92837,N3,new,9,0
4465,2026-03-07,73347,N3,mature,2,1
4466,2026-03-07,97752,N2,young,3,1
4467,2026-03-07,36116,N4,young,19,1
4468,2026-03-07,33954,N5,young,11,0
4469,2026-03-07,64616,N3,young,25,1
4470,2026-03-07,11763,N5,mature,19,1
4471,2026-03-07,79195,N3,mature,14,1
4472,2026-03-07,43890,N3,mature,3,1
4473,2026-03-07,60945,N2,learning,4,1
4474,2026-03-07,22805,N3,mature,8,1
4475,2026-03-07,78966,N3,young,13,1
4476,2026-03-07,11687,N2,learning,11,0
4477,2026-03-07,10798,N2,young,12,0
4478,2026-03-07,99121,N3,learning,20,1
4479,2026-03-07,43172,N3,young,27,1
4480,2026-03-07,87317,N5,young,9,1
4481,2026-03-07,88638,N5,learning,21,1
4482,2026-03-07,54345,N3,mature,23,1
4483,2026-03-07,45223,N2,learning,12,0
4484,2026-03-07,90951,N3,mature,2,1
4485,2026-03-08,18150,N2,learning,5,1
4486,2026-03-08,19822,N3,learning,26,1
4487,2026-03-08,93896,N3,mature,18,1
4488,2026-03-08,62671,N4,mature,15,1
4489,2026-03-08,28123,N4,young,18,0
4490,2026-03-08,90911,N3,mature,20,1
4491,2026-03-08,41765,N2,mature,8,1
4492,2026-03-08,56146,N4,mature,14,1
4493,2026-03-08,93148,N4,young,12,1
4494,2026-03-08,17858,N3,young,27,1
4495,2026-03-08,41774,N3,mature,10,1
4496,2026-03-08,89876,N2,young,7,1
4497,2026-03-08,41276,N4,learning,10,1
4498,2026-03-08,21591,N4,mature,26,1
4499,2026-03-08,73885,N5,mature,11,1
4500,2026-03-08,80097,N2,learning,15,1
4501,2026-03-08,69091,N3,young,26,1
4502,2026-03-08,14355,N3,young,6,0
4503,2026-03-08,52905,N3,young,26,1
4504,2026-03-08,71658,N4,mature,14,1
4505,2026-03-08,11967,N3,young,26,0
4506,2026-03-08,85240,N3,new,15,1
4507,2026-03-08,52322,N4,young,27,1
4508,2026-03-08,95882,N4,young,17,0
4509,2026-03-08,57537,N3,mature,22,1
4510,2026-03-08,12475,N3,learning,15,1
4511,2026-03-08,98161,N5,mature,4,1
4512,2026-03-08,33569,N3,learning,8,1
4513,2026-03-08,66003,N2,young,18,1
4514,2026-03-08,81104,N4,mature,4,1
4515,2026-03-08,13755,N2,learning,8,0
4516,2026-03-08,62474,N4,learning,6,1
4517,2026-03-08,11159,N3,mature,10,1
4518,2026-03-08,23067,N2,young,22,1
4519,2026-03-08,39202,N3,mature,20,1
4520,2026-03-08,42292,N2,mature,22,1
4521,2026-03-08,40632,N3,young,8,0
4522,2026-03-08,60687,N3,mature,14,0
4523,2026-03-08,62327,N2,young,18,1
4524,2026-03-08,73996,N4,mature,8,1
4525,2026-03-08,69372,N4,young,27,1
4526,2026-03-08,45226,N2,mature,9,1
4527,2026-03-08,31898,N4,young,13,1
4528,2026-03-08,54179,N5,learning,26,1
4529,2026-03-08,93057,N4,learning,18,1
4530,2026-03-08,22776,N3,learning,3,1
4531,2026-03-08,55657,N4,young,26,1
4532,2026-03-08,87392,N2,mature,22,1
4533,2026-03-08,40459,N3,young,2,0
4534,2026-03-08,16492,N3,mature,19,1
4535,2026-03-08,38848,N3,young,20,1
4536,2026-03-08,57276,N3,young,26,1
4537,2026-03-08,11171,N2,mature,2,0
4538,2026-03-08,15219,N3,learning,20,1
4539,2026-03-08,53978,N3,young,11,1
4540,2026-03-08,86648,N2,mature,11,1
4541,2026-03-08,77359,N3,learning,22,0
4542,2026-03-08,63869,N2,young,9,1
4543,2026-03-08,60758,N2,young,17,1
4544,2026-03-08,68203,N4,mature,22,1
4545,2026-03-08,92600,N2,new,23,0
4546,2026-03-08,27188,N4,young,20,1
4547,2026-03-08,86066,N3,mature,5,1
4548,2026-03-08,52775,N5,young,20,1
4549,2026-03-08,22814,N3,young,26,1
4550,2026-03-08,60966,N4,mature,26,1
4551,2026-03-08,59797,N2,mature,4,1
4552,2026-03-08,52244,N4,learning,25,1
4553,2026-03-08,82307,N4,mature,23,1
4554,2026-03-08,97907,N4,mature,24,1
4555,2026-03-08,27000,N4,young,15,0
4556,2026-03-08,14178,N2,young,7,0
4557,2026-03-08,99555,N4,mature,22,1
4558,2026-03-08,40502,N3,young,12,1
4559,2026-03-08,37976,N3,young,15,1
4560,2026-03-08,22642,N5,mature,5,1
4561,2026-03-08,83625,N3,learning,15,1
4562,2026-03-08,85756,N2,young,18,0
4563,2026-03-08,23276,N4,learning,19,1
4564,2026-03-08,77200,N5,young,8,1
4565,2026-03-08,28497,N3,young,27,1
4566,2026-03-08,92751,N2,young,3,1
4567,2026-03-08,13622,N2,young,13,1
4568,2026-03-08,39604,N5,learning,24,1
4569,2026-03-08,42178,N5,young,6,1
4570,2026-03-08,45738,N2,learning,8,0
4571,2026-03-08,80826,N2,mature,25,1
4572,2026-03-08,55080,N5,young,20,1
4573,2026-03-08,68487,N3,mature,4,1
4574,2026-03-08,67900,N5,learning,16,1
4575,2026-03-08,51404,N4,learning,21,0
4576,2026-03-09,95287,N3,young,25,0
4577,2026-03-09,24587,N3,young,4,1
4578,2026-03-09,83210,N3,young,9,1
4579,2026-03-09,99688,N4,mature,10,1
4580,2026-03-09,15956,N4,young,23,1
4581,2026-03-09,82775,N2,young,25,1
4582,2026-03-09,93885,N3,learning,8,1
4583,2026-03-09,76725,N4,mature,27,1
4584,2026-03-09,10186,N2,learning,11,1
4585,2026-03-09,90837,N3,learning,7,1
4586,2026-03-09,54437,N3,young,15,1
4587,2026-03-09,63608,N4,young,19,1
4588,2026-03-09,94598,N4,young,8,1
4589,2026-03-09,21420,N2,mature,27,1
4590,2026-03-09,34654,N2,young,27,1
4591,2026-03-09,16806,N3,young,18,1
4592,2026-03-09,83666,N3,young,20,0
4593,2026-03-09,78277,N2,learning,11,1
4594,2026-03-09,86225,N3,young,5,1
4595,2026-03-09,97560,N4,young,18,1
4596,2026-03-09,79570,N2,mature,28,1
4597,2026-03-09,31984,N3,young,2,1
4598,2026-03-09,76915,N4,mature,16,1
4599,2026-03-09,30687,N4,new,11,1
4600,2026-03-09,18609,N2,learning,22,1
4601,2026-03-09,63149,N4,learning,6,1
4602,2026-03-09,30093,N4,young,28,1
4603,2026-03-09,14988,N4,mature,15,1
4604,2026-03-09,64336,N3,young,22,0
4605,2026-03-09,34856,N3,young,16,0
4606,2026-03-09,16694,N3,new,20,0
4607,2026-03-09,57850,N2,mature,17,1
4608,2026-03-09,79271,N3,mature,25,1
4609,2026-03-09,82827,N4,mature,10,1
4610,2026-03-09,72334,N3,mature,22,1
4611,2026-03-09,82917,N2,mature,13,0
4612,2026-03-09,24011,N3,young,24,1
4613,2026-03-09,81629,N3,mature,4,1
4614,2026-03-09,76176,N3,young,26,1
4615,2026-03-09,79269,N3,mature,22,1
4616,2026-03-09,71144,N4,young,18,1
4617,2026-03-10,57717,N3,new,17,1
4618,2026-03-10,33176,N2,mature,26,1
4619,2026-03-10,43863,N2,mature,17,1
4620,2026-03-10,48193,N5,young,3,1
4621,2026-03-10,54460,N4,young,27,1
4622,2026-03-10,68222,N2,learning,2,0
4623,2026-03-10,18290,N2,mature,11,1
4624,2026-03-10,28576,N4,learning,27,0
4625,2026-03-10,71716,N3,learning,27,0
4626,2026-03-10,65515,N4,mature,6,1
4627,2026-03-10,46052,N4,mature,17,1
4628,2026-03-10,99837,N5,learning,2,1
4629,2026-03-10,30565,N2,mature,21,1
4630,2026-03-10,40646,N3,learning,14,1
4631,2026-03-10,40422,N2,mature,11,1
4632,2026-03-10,75444,N4,mature,15,1
4633,2026-03-10,61640,N4,young,6,0
4634,2026-03-10,36493,N4,young,5,1
4635,2026-03-10,35178,N3,young,13,1
4636,2026-03-10,76135,N4,young,7,1
4637,2026-03-10,46944,N4,mature,16,1
4638,2026-03-10,28547,N3,mature,11,1
4639,2026-03-10,78251,N3,learning,17,1
4640,2026-03-10,25786,N3,learning,27,1
4641,2026-03-10,77999,N4,learning,7,1
4642,2026-03-10,69956,N4,learning,12,1
4643,2026-03-10,71901,N2,mature,3,1
4644,2026-03-10,13523,N4,mature,27,1
4645,2026-03-10,56122,N3,young,8,1
4646,2026-03-10,65183,N2,mature,28,1
4647,2026-03-10,30728,N2,new,25,0
4648,2026-03-10,46362,N3,mature,23,1
4649,2026-03-10,71862,N3,mature,28,1
4650,2026-03-10,56696,N3,young,25,1
4651,2026-03-10,46169,N3,new,28,0
4652,2026-03-10,54805,N4,mature,17,1
4653,2026-03-10,40177,N4,mature,16,1
4654,2026-03-10,85431,N4,mature,13,1
4655,2026-03-10,84633,N4,young,17,1
4656,2026-03-10,59501,N4,mature,20,1
4657,2026-03-10,93510,N5,young,9,1
4658,2026-03-10,17881,N4,mature,20,1
4659,2026-03-10,76970,N4,young,13,1
4660,2026-03-10,27618,N4,mature,21,1
4661,2026-03-10,56482,N5,mature,9,1
4662,2026-03-10,12892,N2,young,15,1
4663,2026-03-10,74759,N5,learning,10,1
4664,2026-03-10,27072,N3,young,15,1
4665,2026-03-10,26561,N2,young,10,1
4666,2026-03-10,84903,N5,mature,22,1
4667,2026-03-10,13015,N4,young,11,1
4668,2026-03-10,13362,N2,young,12,1
4669,2026-03-10,23553,N3,mature,12,1
4670,2026-03-10,17955,N3,young,9,0
4671,2026-03-10,31127,N3,mature,16,0
4672,2026-03-10,96087,N2,new,13,1
4673,2026-03-10,73630,N2,young,27,1
4674,2026-03-10,42064,N2,young,16,1
4675,2026-03-10,44352,N2,young,2,1
4676,2026-03-10,85686,N3,young,16,1
4677,2026-03-10,25398,N4,mature,13,1
4678,2026-03-10,18399,N4,mature,15,1
4679,2026-03-10,87254,N3,mature,18,1
4680,2026-03-10,70534,N3,young,2,1
4681,2026-03-10,82371,N3,mature,19,1
4682,2026-03-10,74381,N2,mature,25,1
4683,2026-03-10,81027,N2,young,19,1
4684,2026-03-10,35346,N4,mature,3,1
4685,2026-03-10,72044,N4,mature,28,1
4686,2026-03-10,51503,N2,learning,19,1
4687,2026-03-10,10863,N3,learning,3,1
4688,2026-03-10,31508,N3,mature,2,1
4689,2026-03-10,95322,N3,new,15,1
4690,2026-03-10,64622,N3,young,26,1
4691,2026-03-10,13796,N3,mature,7,1
4692,2026-03-10,33272,N3,mature,21,1
4693,2026-03-10,10598,N3,young,7,1
4694,2026-03-10,30141,N2,mature,28,0
4695,2026-03-10,55414,N3,learning,5,1
4696,2026-03-10,51342,N4,mature,22,1
4697,2026-03-10,70652,N5,mature,7,1
4698,2026-03-10,71371,N3,learning,18,1
4699,2026-03-10,24034,N4,young,6,1
4700,2026-03-10,52902,N4,learning,6,1
4701,2026-03-10,80705,N5,young,22,1
4702,2026-03-10,12172,N4,mature,17,1
4703,2026-03-10,83592,N3,mature,23,1
4704,2026-03-10,31818,N2,young,4,1
4705,2026-03-10,99423,N3,mature,27,1
4706,2026-03-10,22469,N3,learning,3,1
4707,2026-03-10,53592,N3,young,7,0
4708,2026-03-10,16714,N5,young,3,1
4709,2026-03-10,92396,N3,new,25,1
4710,2026-03-10,58690,N4,new,22,1
4711,2026-03-10,52314,N2,new,2,0
4712,2026-03-10,31181,N4,learning,25,0
4713,2026-03-10,31831,N5,new,18,1
4714,2026-03-10,78327,N2,young,7,1
4715,2026-03-10,17206,N2,learning,20,1
4716,2026-03-11,47257,N3,young,21,0
4717,2026-03-11,24086,N3,mature,21,1
4718,2026-03-11,26025,N4,learning,10,1
4719,2026-03-11,25845,N3,mature,27,1
4720,2026-03-11,84189,N2,new,13,1
4721,2026-03-11,41381,N2,learning,12,0
4722,2026-03-11,53999,N5,learning,9,0
4723,2026-03-11,71997,N3,young,21,0
4724,2026-03-11,40088,N3,young,23,1
4725,2026-03-11,72452,N3,mature,12,1
4726,2026-03-11,19178,N2,mature,17,1
4727,2026-03-11,94762,N3,young,14,0
4728,2026-03-11,92674,N4,new,22,1
4729,2026-03-11,82434,N3,young,4,1
4730,2026-03-11,21123,N3,young,17,0
4731,2026-03-11,71912,N3,young,15,0
4732,2026-03-11,70540,N3,learning,4,1
4733,2026-03-11,14420,N2,young,11,1
4734,2026-03-11,71966,N2,learning,8,0
4735,2026-03-11,61186,N3,learning,18,1
4736,2026-03-11,71198,N3,young,19,1
4737,2026-03-11,95435,N3,mature,19,1
4738,2026-03-11,89290,N4,mature,2,1
4739,2026-03-11,71125,N3,learning,12,1
4740,2026-03-11,78798,N3,learning,5,1
4741,2026-03-11,87427,N2,learning,10,1
4742,2026-03-11,62278,N3,learning,7,1
4743,2026-03-11,22553,N4,mature,20,1
4744,2026-03-11,39916,N3,mature,19,1
4745,2026-03-11,90701,N4,learning,22,1
4746,2026-03-11,33629,N5,mature,20,1
4747,2026-03-11,70444,N2,learning,17,0
4748,2026-03-11,79912,N3,learning,21,1
4749,2026-03-11,61416,N2,young,2,1
4750,2026-03-11,98236,N4,learning,22,1
4751,2026-03-11,80904,N3,mature,17,1
4752,2026-03-12,85900,N3,young,7,1
4753,2026-03-12,69072,N4,young,17,1
4754,2026-03-12,16790,N4,learning,21,1
4755,2026-03-12,93020,N2,mature,12,1
4756,2026-03-12,60355,N2,learning,23,1
4757,2026-03-12,10244,N4,mature,15,1
4758,2026-03-12,33932,N5,mature,28,1
4759,2026-03-12,76262,N3,learning,18,0
4760,2026-03-12,93651,N3,learning,19,1
4761,2026-03-12,25078,N3,new,20,1
4762,2026-03-12,63780,N2,mature,23,1
4763,2026-03-12,27915,N4,young,8,0
4764,2026-03-12,40026,N3,young,3,1
4765,2026-03-12,35518,N5,mature,26,1
4766,2026-03-12,26294,N3,learning,18,0
4767,2026-03-12,79236,N4,new,13,0
4768,2026-03-12,20797,N4,learning,9,1
4769,2026-03-12,48502,N2,mature,24,1
4770,2026-03-12,59589,N3,mature,13,1
4771,2026-03-12,14065,N2,learning,2,1
4772,2026-03-12,76931,N3,learning,6,1
4773,2026-03-12,28753,N4,new,3,1
4774,2026-03-12,51773,N2,mature,27,1
4775,2026-03-12,73407,N2,learning,23,0
4776,2026-03-12,85047,N2,mature,13,1
4777,2026-03-12,23628,N3,mature,25,1
4778,2026-03-12,68786,N3,young,6,1
4779,2026-03-12,88026,N2,young,16,1
4780,2026-03-12,68758,N4,mature,27,1
4781,2026-03-12,29399,N3,learning,23,1
4782,2026-03-12,11047,N3,learning,22,1
4783,2026-03-12,20266,N2,young,9,1
4784,2026-03-12,17704,N3,mature,20,1
4785,2026-03-12,24477,N3,young,17,0
4786,2026-03-12,21242,N3,mature,18,1
4787,2026-03-12,70998,N2,mature,28,1
4788,2026-03-12,69070,N5,new,4,1
4789,2026-03-12,69080,N3,mature,13,1
4790,2026-03-12,97828,N3,young,17,0
4791,2026-03-12,64920,N4,mature,10,1
4792,2026-03-12,45352,N2,mature,23,1
4793,2026-03-12,77825,N4,new,18,1
4794,2026-03-12,87904,N2,young,4,1
4795,2026-03-12,51131,N3,learning,28,1
4796,2026-03-12,74205,N3,learning,20,1
4797,2026-03-12,18982,N4,mature,19,1
4798,2026-03-12,11250,N3,learning,16,0
4799,2026-03-12,61487,N4,mature,12,1
4800,2026-03-12,26059,N4,new,6,0
4801,2026-03-12,78817,N2,young,21,1
4802,2026-03-12,68334,N4,learning,15,1
4803,2026-03-12,50670,N3,mature,28,1
4804,2026-03-12,15718,N3,mature,5,1
4805,2026-03-12,66064,N5,young,6,1
4806,2026-03-12,51160,N4,mature,26,1
4807,2026-03-12,61186,N3,learning,12,1
4808,2026-03-12,11223,N2,learning,14,1
4809,2026-03-12,67182,N3,mature,13,1
4810,2026-03-12,47153,N3,learning,7,1
4811,2026-03-12,94480,N2,young,3,1
4812,2026-03-12,69144,N3,young,8,1
4813,2026-03-12,19656,N3,young,7,1
4814,2026-03-12,82388,N3,learning,25,0
4815,2026-03-12,19800,N3,mature,12,1
4816,2026-03-12,97710,N2,mature,6,1
4817,2026-03-12,18566,N4,mature,24,0
4818,2026-03-12,59610,N5,young,18,1
4819,2026-03-12,16271,N2,mature,7,1
4820,2026-03-12,66756,N3,young,17,1
4821,2026-03-12,21042,N4,new,26,0
4822,2026-03-12,13632,N5,mature,28,1
4823,2026-03-12,78072,N4,young,26,1
4824,2026-03-12,89268,N4,young,6,1
4825,2026-03-12,46587,N4,young,11,1
4826,2026-03-12,69185,N4,learning,5,0
4827,2026-03-12,57918,N3,young,10,1
4828,2026-03-12,72340,N2,young,7,0
4829,2026-03-12,19048,N3,new,25,1
4830,2026-03-12,24466,N3,young,17,1
4831,2026-03-12,47570,N2,young,10,1
4832,2026-03-12,86357,N3,young,14,1
4833,2026-03-12,15257,N2,learning,2,1
4834,2026-03-12,58691,N3,mature,12,0
4835,2026-03-12,71526,N3,learning,5,1
4836,2026-03-12,21559,N5,learning,14,1
4837,2026-03-12,83486,N3,young,7,1
4838,2026-03-12,72126,N4,young,22,1
4839,2026-03-12,35956,N3,mature,6,0
4840,2026-03-12,85698,N3,young,5,1
4841,2026-03-12,85190,N3,young,3,1
4842,2026-03-12,86516,N3,mature,26,1
4843,2026-03-12,46131,N3,young,15,1
4844,2026-03-12,25110,N3,mature,4,1
4845,2026-03-12,45337,N3,mature,14,1
4846,2026-03-13,88899,N3,mature,8,1
4847,2026-03-13,19560,N4,learning,2,1
4848,2026-03-13,10590,N3,young,23,1
4849,2026-03-13,83532,N5,young,6,1
4850,2026-03-13,16031,N5,learning,12,1
4851,2026-03-13,52825,N4,young,21,1
4852,2026-03-13,32350,N4,young,28,1
4853,2026-03-13,69545,N3,new,13,1
4854,2026-03-13,52672,N4,mature,16,1
4855,2026-03-13,71839,N4,learning,17,1
4856,2026-03-13,41422,N2,mature,8,0
4857,2026-03-13,27715,N3,young,23,1
4858,2026-03-13,26296,N2,learning,6,0
4859,2026-03-13,20529,N3,learning,22,1
4860,2026-03-13,15934,N3,mature,3,1
4861,2026-03-13,60680,N4,mature,7,1
4862,2026-03-13,31912,N3,learning,9,1
4863,2026-03-13,92736,N3,mature,8,1
4864,2026-03-13,46600,N3,learning,10,0
4865,2026-03-13,28141,N4,young,7,0
4866,2026-03-13,75736,N4,young,9,1
4867,2026-03-13,30787,N4,mature,22,1
4868,2026-03-13,98114,N2,mature,8,1
4869,2026-03-13,59213,N4,young,5,1
4870,2026-03-13,56385,N2,mature,18,1
4871,2026-03-13,19386,N3,mature,28,1
4872,2026-03-13,76481,N5,mature,27,1
4873,2026-03-13,20932,N5,mature,24,1
4874,2026-03-13,47877,N3,mature,25,0
4875,2026-03-13,32355,N3,learning,21,1
4876,2026-03-13,74523,N4,mature,13,1
4877,2026-03-13,29523,N3,young,2,1
4878,2026-03-13,44306,N4,young,21,1
4879,2026-03-13,89447,N2,mature,7,1
4880,2026-03-13,58201,N3,young,28,1
4881,2026-03-13,87867,N2,young,11,1
4882,2026-03-13,88703,N3,learning,22,1
4883,2026-03-14,34662,N3,young,7,1
4884,2026-03-14,79859,N4,mature,8,1
4885,2026-03-14,68640,N3,young,22,1
4886,2026-03-14,80958,N2,learning,12,1
4887,2026-03-14,20006,N2,learning,5,0
4888,2026-03-14,24923,N2,young,6,0
4889,2026-03-14,59968,N3,young,24,1
4890,2026-03-14,68090,N3,mature,3,1
4891,2026-03-14,22269,N4,mature,13,1
4892,2026-03-14,40145,N5,young,27,1
4893,2026-03-14,92876,N4,young,22,1
4894,2026-03-14,53939,N4,learning,26,1
4895,2026-03-14,41820,N4,mature,25,1
4896,2026-03-14,35239,N5,learning,28,1
4897,2026-03-14,95865,N5,mature,6,1
4898,2026-03-14,39951,N5,mature,28,1
4899,2026-03-14,66373,N4,learning,26,0
4900,2026-03-14,61624,N2,young,22,0
4901,2026-03-14,94231,N2,mature,15,1
4902,2026-03-14,91873,N5,young,21,0
4903,2026-03-14,80763,N2,young,15,0
4904,2026-03-14,76796,N2,mature,16,1
4905,2026-03-14,85519,N3,mature,7,1
4906,2026-03-14,20602,N2,young,4,0
4907,2026-03-14,50002,N4,mature,20,1
4908,2026-03-14,11863,N3,learning,28,1
4909,2026-03-14,34954,N4,young,6,1
4910,2026-03-14,75619,N3,learning,25,1
4911,2026-03-14,17232,N2,mature,24,0
4912,2026-03-14,11713,N2,mature,14,0
4913,2026-03-14,41083,N2,learning,21,0
4914,2026-03-14,89839,N3,mature,4,1
4915,2026-03-14,50515,N3,young,23,1
4916,2026-03-14,60508,N2,young,11,0
4917,2026-03-14,64112,N2,mature,27,1
4918,2026-03-14,64441,N2,learning,26,1
4919,2026-03-14,29836,N2,young,15,1
4920,2026-03-14,46937,N5,new,16,1
4921,2026-03-14,11680,N4,young,28,1
4922,2026-03-14,96520,N2,young,8,0
4923,2026-03-14,45047,N5,mature,21,1
4924,2026-03-14,12812,N4,mature,13,1
4925,2026-03-14,88703,N3,young,9,1
4926,2026-03-14,50767,N4,mature,25,1
4927,2026-03-14,28982,N3,mature,9,1
4928,2026-03-14,21199,N4,new,2,1
4929,2026-03-14,83228,N3,young,21,1
4930,2026-03-14,18987,N4,young,6,1
4931,2026-03-14,22762,N2,learning,13,0
4932,2026-03-14,16174,N5,young,25,1
4933,2026-03-14,73196,N2,young,23,1
4934,2026-03-14,14401,N2,young,20,1
4935,2026-03-14,98208,N2,young,14,0
4936,2026-03-14,23442,N3,mature,3,1
4937,2026-03-14,20056,N2,young,21,1
4938,2026-03-14,46497,N2,mature,6,1
4939,2026-03-14,41245,N4,young,7,1
4940,2026-03-14,33415,N4,mature,22,1
4941,2026-03-14,29983,N5,mature,8,1
4942,2026-03-14,58816,N4,mature,3,1
4943,2026-03-14,44011,N4,young,18,1
4944,2026-03-14,97286,N3,mature,11,1
4945,2026-03-14,64419,N2,learning,2,0
4946,2026-03-15,77168,N3,young,17,0
4947,2026-03-15,39293,N2,mature,25,1
4948,2026-03-15,29922,N3,young,28,0
4949,2026-03-15,44254,N4,young,18,1
4950,2026-03-15,14279,N4,learning,5,0
4951,2026-03-15,81464,N2,young,5,1
4952,2026-03-15,82769,N3,mature,18,1
4953,2026-03-15,40418,N2,learning,23,0
4954,2026-03-15,54134,N2,mature,18,1
4955,2026-03-15,28561,N4,mature,23,1
4956,2026-03-15,27187,N2,mature,6,1
4957,2026-03-15,93348,N5,learning,10,0
4958,2026-03-15,57615,N4,mature,14,1
4959,2026-03-15,69243,N2,mature,15,1
4960,2026-03-15,93605,N2,learning,6,1
4961,2026-03-15,49556,N4,learning,7,1
4962,2026-03-15,90895,N3,learning,19,0
4963,2026-03-15,84331,N2,mature,2,1
4964,2026-03-15,44247,N4,young,14,1
4965,2026-03-15,29661,N3,mature,28,1
4966,2026-03-15,72320,N3,mature,11,1
4967,2026-03-15,23465,N4,young,16,1
4968,2026-03-15,65971,N3,mature,5,1
4969,2026-03-15,99671,N3,mature,14,0
4970,2026-03-15,86772,N2,young,16,1
4971,2026-03-15,30657,N4,young,15,1
4972,2026-03-15,15261,N3,young,7,1
4973,2026-03-15,69630,N4,mature,24,1
4974,2026-03-15,81404,N3,mature,7,1
4975,2026-03-15,59682,N4,young,9,1
4976,2026-03-15,32463,N2,mature,3,1
4977,2026-03-15,77071,N4,mature,9,1
4978,2026-03-15,98341,N2,learning,18,1
4979,2026-03-15,32657,N3,mature,26,1
4980,2026-03-15,39792,N4,mature,12,1
4981,2026-03-15,54231,N3,young,27,0
4982,2026-03-15,74876,N3,young,16,1
4983,2026-03-15,16223,N4,new,6,0
4984,2026-03-15,35017,N5,new,8,1
4985,2026-03-15,12325,N2,young,25,1
4986,2026-03-15,57235,N5,mature,8,1
4987,2026-03-15,84714,N3,young,21,1
4988,2026-03-15,66265,N4,mature,28,1
4989,2026-03-15,60360,N4,learning,8,1
4990,2026-03-16,17057,N4,mature,15,1
4991,2026-03-16,66743,N2,young,6,1
4992,2026-03-16,97193,N2,mature,26,1
4993,2026-03-16,21191,N4,young,6,0
4994,2026-03-16,72448,N4,mature,28,1
4995,2026-03-16,95229,N5,learning,4,1
4996,2026-03-16,82734,N4,learning,16,1
4997,2026-03-16,17793,N2,young,26,1
4998,2026-03-16,55336,N3,young,3,1
4999,2026-03-16,91984,N3,mature,17,1
5000,2026-03-16,95841,N3,young,5,1
5001,2026-03-16,94581,N2,mature,8,0
5002,2026-03-16,61486,N3,young,6,1
5003,2026-03-16,26966,N3,young,22,1
5004,2026-03-16,42307,N3,new,17,1
5005,2026-03-16,15682,N3,mature,9,1
5006,2026-03-16,67068,N2,young,2,1
5007,2026-03-16,60394,N3,learning,22,1
5008,2026-03-16,40993,N5,young,25,1
5009,2026-03-16,34662,N3,young,10,1
5010,2026-03-16,95310,N3,new,14,1
5011,2026-03-16,83324,N3,learning,16,1
5012,2026-03-16,95981,N3,learning,7,1
5013,2026-03-16,68387,N4,mature,11,1
5014,2026-03-16,55193,N4,mature,22,1
5015,2026-03-16,90271,N5,young,3,1
5016,2026-03-16,44818,N5,young,2,1
5017,2026-03-16,20244,N5,mature,15,1
5018,2026-03-16,35908,N4,mature,9,1
5019,2026-03-16,32619,N4,mature,19,1
5020,2026-03-16,60625,N3,learning,10,1
5021,2026-03-16,22494,N2,mature,14,1
5022,2026-03-16,22574,N2,young,27,1
5023,2026-03-16,82296,N4,young,5,1
5024,2026-03-16,64091,N2,learning,16,1
